,source,dbType,source_type,jobType,run_time,total_objects_count,avg_object_run_time,avg_run_time,max_run_time,min_run_time,std_run_time,avg_table_run_time,max_table_run_time,min_table_run_time
19450,SAP PS NA,sap,db,cdc,1987,7,769.2857,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19451,SAP PS NA,sap,db,hive,181,7,58.8571,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19452,SAP PS NA,sap,db,raw,603,10,178.8000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19453,SAP PS NA,sap,db,cdc,1834,7,805.0000,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19454,SAP PS NA,sap,db,hive,145,7,59.1429,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19455,SAP PS NA,sap,db,raw,715,10,228.7000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19456,SAP PS NA,sap,db,cdc,1993,7,802.5714,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19457,SAP PS NA,sap,db,hive,126,7,45.0000,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19458,SAP PS NA,sap,db,raw,683,10,173.2000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19459,SAP PS NA,sap,db,cdc,2114,7,799.2857,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19460,SAP PS NA,sap,db,hive,112,7,46.0000,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19461,SAP PS NA,sap,db,raw,870,10,208.3000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19462,SAP PS NA,sap,db,cdc,1860,7,784.1429,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19463,SAP PS NA,sap,db,hive,145,7,50.8571,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19464,SAP PS NA,sap,db,raw,692,10,172.4000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19465,SAP PS NA,sap,db,cdc,2090,7,966.2857,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19466,SAP PS NA,sap,db,hive,112,7,45.5714,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19467,SAP PS NA,sap,db,raw,1119,10,237.5000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19468,SAP PS NA,sap,db,cdc,2072,7,770.5714,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19469,SAP PS NA,sap,db,hive,123,7,48.8571,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19470,SAP PS NA,sap,db,raw,920,10,219.1000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19471,SAP PS NA,sap,db,cdc,2059,7,913.1429,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19472,SAP PS NA,sap,db,hive,128,7,49.4286,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19473,SAP PS NA,sap,db,raw,655,10,167.5000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19474,SAP PS NA,sap,db,cdc,2011,7,952.1429,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19475,SAP PS NA,sap,db,hive,110,7,44.5714,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19476,SAP PS NA,sap,db,raw,709,10,193.6000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19477,SAP PS NA,sap,db,cdc,2100,7,867.0000,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19478,SAP PS NA,sap,db,hive,164,7,67.7143,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19479,SAP PS NA,sap,db,raw,688,10,181.6000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19480,SAP PS NA,sap,db,cdc,1994,7,865.0000,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19481,SAP PS NA,sap,db,hive,129,7,47.8571,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19482,SAP PS NA,sap,db,raw,627,10,159.2000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19483,SAP PS NA,sap,db,cdc,2274,7,1038.5714,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19484,SAP PS NA,sap,db,hive,161,7,54.0000,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19485,SAP PS NA,sap,db,raw,840,10,177.5000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19486,SAP PS NA,sap,db,cdc,2357,7,1246.5714,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19487,SAP PS NA,sap,db,hive,126,7,50.8571,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19488,SAP PS NA,sap,db,raw,771,10,207.5000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19489,SAP PS NA,sap,db,cdc,2383,7,1281.0000,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19490,SAP PS NA,sap,db,hive,109,7,46.4286,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19491,SAP PS NA,sap,db,raw,601,10,162.8000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19492,SAP PS NA,sap,db,cdc,2308,7,1184.5714,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19493,SAP PS NA,sap,db,hive,113,7,48.1429,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19494,SAP PS NA,sap,db,raw,728,10,190.7000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19495,SAP PS NA,sap,db,cdc,2422,7,913.5714,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19496,SAP PS NA,sap,db,hive,140,7,56.5714,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19497,SAP PS NA,sap,db,raw,928,10,277.3000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19498,SAP PS NA,sap,db,cdc,2406,7,1285.2857,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19499,SAP PS NA,sap,db,hive,124,7,49.5714,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19500,SAP PS NA,sap,db,raw,684,10,191.0000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19501,SAP PS NA,sap,db,cdc,2647,7,984.8571,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19502,SAP PS NA,sap,db,hive,125,7,48.7143,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19503,SAP PS NA,sap,db,raw,1148,10,382.7000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19504,SAP PS NA,sap,db,cdc,2694,7,1018.8571,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19505,SAP PS NA,sap,db,hive,149,7,60.8571,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19506,SAP PS NA,sap,db,raw,1101,10,342.3000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19507,SAP PS NA,sap,db,cdc,2290,7,1475.4286,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19508,SAP PS NA,sap,db,hive,127,7,48.4286,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19509,SAP PS NA,sap,db,raw,774,10,177.7000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19510,SAP PS NA,sap,db,cdc,3311,7,1595.0000,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19511,SAP PS NA,sap,db,hive,221,7,116.7143,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19512,SAP PS NA,sap,db,raw,948,10,232.7000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19513,SAP PS NA,sap,db,cdc,2514,7,1071.1429,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19514,SAP PS NA,sap,db,hive,177,7,57.8571,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19515,SAP PS NA,sap,db,raw,1091,10,348.5000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19516,SAP PS NA,sap,db,cdc,2016,7,1053.5714,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19517,SAP PS NA,sap,db,hive,151,7,57.1429,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19518,SAP PS NA,sap,db,raw,688,10,190.6000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19519,SAP PS NA,sap,db,cdc,2006,7,1074.2857,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19520,SAP PS NA,sap,db,hive,121,7,49.0000,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19521,SAP PS NA,sap,db,raw,937,10,236.6000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19522,SAP PS NA,sap,db,cdc,2821,7,931.2857,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19523,SAP PS NA,sap,db,hive,115,7,46.7143,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19524,SAP PS NA,sap,db,raw,939,10,207.5000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19525,SAP PS NA,sap,db,cdc,12506,7,3608.1429,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19526,SAP PS NA,sap,db,hive,186,7,85.4286,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19527,SAP PS NA,sap,db,raw,810,10,198.3000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19528,SAP PS NA,sap,db,cdc,15472,7,3868.2857,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19529,SAP PS NA,sap,db,hive,145,7,62.0000,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19530,SAP PS NA,sap,db,raw,687,7,198.5714,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19531,SAP PS NA,sap,db,cdc,15166,7,3783.1429,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19532,SAP PS NA,sap,db,hive,107,7,42.4286,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19533,SAP PS NA,sap,db,raw,770,7,224.4286,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19534,SAP PS NA,sap,db,cdc,14996,7,3829.7143,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19535,SAP PS NA,sap,db,hive,133,7,57.8571,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19536,SAP PS NA,sap,db,raw,805,7,225.8571,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19537,SAP PS NA,sap,db,cdc,15997,7,3900.5714,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19538,SAP PS NA,sap,db,hive,143,7,59.8571,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19539,SAP PS NA,sap,db,raw,877,7,222.2857,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19540,SAP PS NA,sap,db,cdc,15054,7,3830.4286,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19541,SAP PS NA,sap,db,hive,132,7,59.8571,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19542,SAP PS NA,sap,db,raw,669,7,198.4286,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19543,SAP PS NA,sap,db,cdc,14988,7,3840.1429,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19544,SAP PS NA,sap,db,hive,175,7,79.2857,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19545,SAP PS NA,sap,db,raw,640,7,186.5714,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19546,SAP PS NA,sap,db,cdc,15957,7,4036.7143,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19547,SAP PS NA,sap,db,hive,136,7,62.0000,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19548,SAP PS NA,sap,db,raw,840,7,219.2857,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19549,SAP PS NA,sap,db,cdc,14967,7,3709.1429,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19550,SAP PS NA,sap,db,hive,135,7,55.2857,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19551,SAP PS NA,sap,db,raw,866,7,237.0000,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19552,SAP PS NA,sap,db,cdc,14626,7,3626.8571,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19553,SAP PS NA,sap,db,hive,140,7,60.1429,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19554,SAP PS NA,sap,db,raw,762,7,207.8571,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19555,SAP PS NA,sap,db,cdc,15132,7,3888.0000,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19556,SAP PS NA,sap,db,hive,130,7,58.0000,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19557,SAP PS NA,sap,db,raw,842,7,225.2857,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19558,SAP PS NA,sap,db,cdc,14833,7,3896.8571,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19559,SAP PS NA,sap,db,hive,113,7,54.4286,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19560,SAP PS NA,sap,db,raw,886,7,234.8571,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19561,SAP PS NA,sap,db,cdc,14726,7,3829.5714,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19562,SAP PS NA,sap,db,hive,108,7,48.4286,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19563,SAP PS NA,sap,db,raw,737,7,191.4286,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19564,SAP PS NA,sap,db,cdc,15108,7,3789.7143,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19565,SAP PS NA,sap,db,hive,137,7,58.0000,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19566,SAP PS NA,sap,db,raw,802,7,206.8571,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19567,SAP PS NA,sap,db,cdc,14991,7,3768.2857,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19568,SAP PS NA,sap,db,hive,116,7,57.5714,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19569,SAP PS NA,sap,db,raw,781,7,202.2857,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19570,SAP PS NA,sap,db,cdc,14866,7,3722.8571,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19571,SAP PS NA,sap,db,hive,137,7,55.0000,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19572,SAP PS NA,sap,db,raw,838,7,208.4286,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19573,SAP PS NA,sap,db,cdc,17864,7,4201.2857,4791.55681818,17864.0,9.0,5350.63338616,2121.99828921,12960.1666667,379.095238095
19574,SAP PS NA,sap,db,hive,156,7,63.4286,159.310344828,765.0,81.0,95.6004990062,62.0350002318,149.012658228,31.6794871795
19575,SAP PS NA,sap,db,raw,678,7,185.5714,1158.76136364,16172.0,517.0,1866.50453567,285.558942425,1214.02531646,31.3797468354
19576,SAP PS EWM,sap,db,cdc,41,4,26.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19577,SAP PS EWM,sap,db,hive,29,4,24.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19578,SAP PS EWM,sap,db,raw,49,4,24.0000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19579,SAP PS EWM,sap,db,cdc,51,4,28.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19580,SAP PS EWM,sap,db,hive,33,4,26.0000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19581,SAP PS EWM,sap,db,raw,53,4,26.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19582,SAP PS EWM,sap,db,cdc,45,4,27.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19583,SAP PS EWM,sap,db,hive,30,4,24.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19584,SAP PS EWM,sap,db,raw,53,4,25.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19585,SAP PS EWM,sap,db,cdc,46,4,26.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19586,SAP PS EWM,sap,db,hive,29,4,25.0000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19587,SAP PS EWM,sap,db,raw,50,4,24.0000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19588,SAP PS EWM,sap,db,cdc,48,4,30.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19589,SAP PS EWM,sap,db,hive,31,4,25.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19590,SAP PS EWM,sap,db,raw,56,4,26.7500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19591,SAP PS EWM,sap,db,cdc,589,4,179.7500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19592,SAP PS EWM,sap,db,hive,389,4,238.0000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19593,SAP PS EWM,sap,db,raw,53,4,26.0000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19594,SAP PS EWM,sap,db,cdc,48,4,31.7500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19595,SAP PS EWM,sap,db,hive,45,4,29.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19596,SAP PS EWM,sap,db,raw,49,4,24.5000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19597,SAP PS EWM,sap,db,cdc,49,4,31.7500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19598,SAP PS EWM,sap,db,hive,30,4,25.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19599,SAP PS EWM,sap,db,raw,56,4,27.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19600,SAP PS EWM,sap,db,cdc,62,4,33.2500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19601,SAP PS EWM,sap,db,hive,32,4,28.0000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19602,SAP PS EWM,sap,db,raw,52,4,25.0000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19603,SAP PS EWM,sap,db,cdc,54,4,35.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19604,SAP PS EWM,sap,db,hive,30,4,24.7500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19605,SAP PS EWM,sap,db,raw,54,4,25.7500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19606,SAP PS EWM,sap,db,cdc,51,4,32.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19607,SAP PS EWM,sap,db,hive,30,4,24.7500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19608,SAP PS EWM,sap,db,raw,53,4,25.7500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19609,SAP PS EWM,sap,db,cdc,54,4,34.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19610,SAP PS EWM,sap,db,hive,31,4,25.7500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19611,SAP PS EWM,sap,db,raw,54,4,26.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19612,SAP PS EWM,sap,db,cdc,349,4,120.7500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19613,SAP PS EWM,sap,db,hive,587,4,153.0000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19614,SAP PS EWM,sap,db,raw,60,4,29.5000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19615,SAP PS EWM,sap,db,cdc,63,4,38.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19616,SAP PS EWM,sap,db,hive,44,4,27.7500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19617,SAP PS EWM,sap,db,raw,55,4,26.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19618,SAP PS EWM,sap,db,cdc,55,4,34.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19619,SAP PS EWM,sap,db,hive,30,4,25.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19620,SAP PS EWM,sap,db,raw,61,4,27.7500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19621,SAP PS EWM,sap,db,cdc,84,4,59.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19622,SAP PS EWM,sap,db,hive,30,4,24.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19623,SAP PS EWM,sap,db,raw,50,4,25.0000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19624,SAP PS EWM,sap,db,cdc,61,4,36.7500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19625,SAP PS EWM,sap,db,hive,30,4,24.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19626,SAP PS EWM,sap,db,raw,49,4,23.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19627,SAP PS EWM,sap,db,cdc,56,4,36.7500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19628,SAP PS EWM,sap,db,hive,29,4,25.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19629,SAP PS EWM,sap,db,raw,53,4,25.5000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19630,SAP PS EWM,sap,db,cdc,66,4,40.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19631,SAP PS EWM,sap,db,hive,30,4,26.0000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19632,SAP PS EWM,sap,db,raw,55,4,26.7500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19633,SAP PS EWM,sap,db,cdc,851,4,357.7500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19634,SAP PS EWM,sap,db,hive,244,4,80.0000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19635,SAP PS EWM,sap,db,raw,50,4,24.7500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19636,SAP PS EWM,sap,db,cdc,55,4,38.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19637,SAP PS EWM,sap,db,hive,54,4,42.0000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19638,SAP PS EWM,sap,db,raw,51,4,24.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19639,SAP PS EWM,sap,db,cdc,56,4,40.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19640,SAP PS EWM,sap,db,hive,33,4,25.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19641,SAP PS EWM,sap,db,raw,55,4,27.0000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19642,SAP PS EWM,sap,db,cdc,54,4,39.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19643,SAP PS EWM,sap,db,hive,33,4,26.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19644,SAP PS EWM,sap,db,raw,53,4,24.7500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19645,SAP PS EWM,sap,db,cdc,99,4,42.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
